from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9022003782014002,9022003782014003,1,,33010000137521494,33010000137510960
9022003782014002,9022003782014003,1,,33010000137523043,33010000136642052
9022003782014002,9022003782014003,1,,33010000137523401,33010000137510578
9022003782004003,9022003782004002,1,,33010000137523656,33010000131174928
9022003782014002,9022003782014003,1,,33010000137519010,33010000136641112
9022003782014002,9022003782014003,1,,33010000137519208,33010000136641234
9022003782014002,9022003782014003,1,,33010000137519505,33010000136640227
9022003782014002,9022003782014003,1,,33010000137520000,33010000136641356
9022003782014002,9022003782014003,1,,33010000137521692,33010000136641905
9022003782014002,9022003782014003,1,,33010000137519604,33010000136640290
9022003782014002,9022003782014003,1,,33010000137519802,33010000136641295
9022003782014002,9022003782014003,1,,33010000137520198,33010000137510647
9022003782014002,9022003782014003,1,,33010000137520702,33010000136641600
9022003782014002,9022003782014003,1,,33010000137521989,33010000137510768
9022003782014002,9022003782014003,1,,33010000137522767,33010000136640990
9022003782014002,9022003782014003,1,,33010000137522944,33010000136640815
9022003782014002,9022003782014003,1,,33010000137523142,33010000136640929
9022003782014002,9022003782014003,1,,33010000137523479,33010000137510611
9022003782017002,9022003782017003,1,,33010000136641539,33010000137500671
9022003782017002,9022003782017003,1,,33010000137510815,33010000137502840
9022003782017002,9022003782017003,1,,33010000137510847,33010000137503059
9022003782017002,9022003782017003,1,,33010000136640815,33010000137502767
9022003782017002,9022003782017003,1,,33010000136641600,33010000137500817
9022003782014003,9022003782014001,1,,33010000137511151,33010000137515194
9022003782014003,9022003782014001,1,,33010000137512308,33010000137514402
9022003782014003,9022003782014001,1,,33010000137512489,33010000137514006
9022003782014003,9022003782014002,1,,33010000137512489,33010000137523578
9022003782014003,9022003782014001,1,,33010000137512553,33010000137514105
9022003782014003,9022003782014001,1,,33010000137511358,33010000137514501
9022003782014003,9022003782014001,1,,33010000137512269,33010000137513907
9022003782014003,9022003782014001,1,,33010000137512386,33010000137515491
9022003782014003,9022003782014001,1,,33010000137511192,33010000137514699
9022003782014003,9022003782014001,1,,33010000137511233,33010000137515095
9022003782014003,9022003782014001,1,,33010000137512230,33010000137514204
9022003782014003,9022003782014001,1,,33010000137512347,33010000137515392
9022003782014003,9022003782014001,1,,33010000137512425,33010000137515986
9022003782014003,9022003782014001,1,,33010000137511296,33010000137514303
9022003782014003,9022003782014001,1,,33010000137511917,33010000137516085
9022003782014003,9022003782014002,1,,33010000137512047,33010000138176522
9022003760153001,9022003760153001,1,,33010000137506384,33010000137567596
9022003760153001,9022003760153001,1,,33010000137506720,33010000137567634
9022003782017004,9022003782017001,1,,33010000137504620,33010000137511034
9022003782017004,9022003782017001,1,,33010000137503544,33010000137510994
9022003782017004,9022003782017001,1,,33010000137504687,33010000137510994
9022003760412004,9022003760412003,1,,33010000136615200,33010000136705281
9022003719006002,9022003719006001,1,,33010000137505604,33010000136711228
9022003760412003,9022003760412003,1,,33010000136615769,33010000136702345
9022003760412003,9022003760412003,1,,33010000136615675,33010000137569395
9022003760412003,9022003760412003,1,,33010000137499900,33010000137569492
9022003760412003,9022003760412003,1,,33010000137499996,33010000136701687
9022003760412003,9022003760412003,1,,33010000136615993,33010000137570181
9022003760412003,9022003760412003,1,,33010000137499949,33010000136703523
9022003760412003,9022003760412003,1,,33010000137500044,33010000137570276
9022003760412003,9022003760412003,1,,33010000137499803,33010000137569780
9022003760412003,9022003760412003,1,,33010000138175729,33010000137569685
9022003793033002,9022003793033003,1,,33010000136610662,33010000127824322
9022003793033002,9022003793033003,1,,33010000136611971,33010000137484709
9022003793033002,9022003793033003,1,,33010000136613528,33010000127825594
9022003793033002,9022003793033003,1,,33010000136611435,33010000127824949
9022003793033002,9022003793033003,1,,33010000136611703,33010000127825015
9022003793033002,9022003793033003,1,,33010000136612395,33010000127824685
9022003780598002,9022003780598002,1,,33010000136613126,33010000126320011
9022003780598002,9022003780598002,1,,33010000136613461,33010000126320039
9022003793033002,9022003793033003,1,,33010000136614145,33010000127824751
9022003793033002,9022003793033003,1,,33010000136611167,33010000127824420
9022003793033002,9022003793033003,1,,33010000136611569,33010000127824452
9022003793033002,9022003793033003,1,,33010000136613394,33010000137484983
9022003793033002,9022003793033003,1,,33010000136613930,33010000127825423
9022003793033002,9022003793033003,1,,33010000136610327,33010000137484783
9022003793033002,9022003793033003,1,,33010000136610796,33010000137485028
9022003793033002,9022003793033003,1,,33010000136611234,33010000127824883
9022003793033002,9022003793033003,1,,33010000136611837,33010000137485098
9022003793033002,9022003793033003,1,,33010000136613662,33010000127824258
9022003793033002,9022003793033003,1,,33010000136613796,33010000127824290
9022003793033002,9022003793033003,1,,33010000137498127,33010000137485061
9022003793033002,9022003793033003,1,,33010000137498195,33010000137485130
9022003793051001,9022003793051001,1,,33010000131177518,33010000137485216
9022003793035001,9022003793035001,1,,33010000131177518,33010000137485216
9022003793051001,9022003793051001,1,,33010000137490889,33010000126145629
9022003793035001,9022003793035001,1,,33010000137490889,33010000126145629
9022003793051001,9022003793051001,1,,33010000137488723,33010000137485397
9022003793035001,9022003793035001,1,,33010000137488723,33010000137485397
9022003793051001,9022003793051001,1,,33010000137491213,33010000126145781
9022003793035001,9022003793035001,1,,33010000137491213,33010000126145781
9022003793035001,9022003793035001,1,,33010000137491321,33010000131426016
9022003793035001,9022003793035001,1,,33010000137491424,33010000126146169
9022003793035001,9022003793035001,1,,33010000137486952,33010000131425892
9022003793051001,9022003793051001,1,,33010000137490997,33010000126145705
9022003793035001,9022003793035001,1,,33010000137490997,33010000126145705
9022003793051001,9022003793051001,1,,33010000137488507,33010000126146017
9022003793035001,9022003793035001,1,,33010000137488507,33010000126146017
9022003793051001,9022003793051001,1,,33010000137488831,33010000138105175
9022003793051001,9022003793051001,1,,33010000137490325,33010000126145857
9022003793035001,9022003793035001,1,,33010000137490325,33010000126145857
9022003793035001,9022003793035001,1,,33010000137491105,33010000131425954
9022003793035002,9022003793035001,1,,33010000137493073,33010000137485293
9022003793051001,9022003793051001,1,,33010000137494785,33010000126145781
9022003793051001,9022003793051001,1,,33010000137494939,33010000126145857
9022003793051001,9022003793051001,1,,33010000137492290,33010000137485397
9022003793035002,9022003793035001,1,,33010000137492385,33010000138105175
9022003793051001,9022003793051001,1,,33010000137494475,33010000126145629
9022003793035002,9022003793035001,1,,33010000137491625,33010000131426397
9022003793051001,9022003793051001,1,,33010000137492100,33010000126146017
9022003793051001,9022003793051001,1,,33010000137492729,33010000126146169
9022003793051001,9022003793051001,1,,33010000137494631,33010000126145705
9022003793051001,9022003793051001,1,,33010000127825225,33010000137491720
9022003793051001,9022003793051001,1,,33010000127825357,33010000137488831
9022003793051001,9022003793051001,1,,33010000127825357,33010000137492385
9022003793051001,9022003793051001,1,,33010000127824949,33010000137487132
9022003793051001,9022003793051001,1,,33010000127824949,33010000137495141
9022003793051001,9022003793051001,1,,33010000127824883,33010000137486952
9022003793051001,9022003793051001,1,,33010000127825015,33010000137487312
9022003793051001,9022003793051001,1,,33010000127825015,33010000137495331
9022003793051001,9022003793051001,1,,33010000137484783,33010000137491910
9022003793051001,9022003793051001,1,,33010000137484850,33010000137492290
9022003793051001,9022003793051001,1,,33010000137484709,33010000137487504
9022003793051001,9022003793051001,1,,33010000137484709,33010000137495521
9022003793051001,9022003793051001,1,,33010000137484917,33010000137489139
9022003793051001,9022003793051001,1,,33010000137484917,33010000137492575
9022003793033002,9022003793033001,1,,33010000046056853,33010000131194905
9022003793033002,9022003793033001,1,,33010000046056853,33010000131196180
9022003793033002,9022003793033001,1,,33010000046680810,33010000137497715
9022003793033002,9022003793033001,1,,33010000126146017,33010000131197060
9022003793033002,9022003793033001,1,,33010000126146397,33010000131195871
9022003793033002,9022003793033001,1,,33010000049326256,33010000131196660
9022003793033002,9022003793033001,1,,33010000126145705,33010000131198262
9022003793033002,9022003793033001,1,,33010000126145857,33010000131198902
9022003793033002,9022003793033001,1,,33010000046056934,33010000131194825
9022003793033002,9022003793033001,1,,33010000046680896,33010000131198422
9022003793033002,9022003793033001,1,,33010000046680923,33010000131198742
9022003793033002,9022003793033001,1,,33010000126145781,33010000131198582
9022003793033002,9022003793033001,1,,33010000046056772,33010000131196740
9022003793033002,9022003793033001,1,,33010000046680869,33010000131198020
9022003793033002,9022003793033001,1,,33010000114246967,33010000131196100
9022003793033002,9022003793033001,1,,33010000126145629,33010000131197060
9022003793033002,9022003793033001,1,,33010000137485397,33010000131198182
9022003793033002,9022003793033001,1,,33010000137485293,33010000131195151
9022003793051001,9022003793051001,1,,33010000138105125,33010000137488507
9022003793033002,9022003793033001,1,,33010000138105175,33010000131198262
9022003781210007,9022003781210007,1,,33010000131166870,33010000137534479
9022003781210007,9022003781210007,1,,33010000131166917,33010000137533955
9022003781210007,9022003781210007,1,,33010000131166917,33010000137560561
9022003781210007,9022003781210007,1,,33010000131167152,33010000137539771
9022003781210007,9022003781210007,1,,33010000131167152,33010000137562714
9022003781210007,9022003781210007,1,,33010000131167058,33010000137535309
9022003781210007,9022003781210007,1,,33010000131167058,33010000137560936
9022003781210007,9022003781210007,1,,33010000131167105,33010000137539901
9022003781210007,9022003781210007,1,,33010000131167199,33010000137539509
9022003781210007,9022003781210007,1,,33010000131167199,33010000137562884
9022003781210007,9022003781210007,1,,33010000131167246,33010000137539249
9022003730000001,9022003730000004,1,,33010000131166723,33010000131452760
9022003781030001,9022003781030001,1,,33010000137477749,33010000137533955
9022003781030001,9022003781030001,1,,33010000137478625,33010000137535233
9022003781030001,9022003781030001,1,,33010000137479063,33010000137539901
9022003781030001,9022003781030001,1,,33010000137479793,33010000137536496
9022003781030001,9022003781030001,1,,33010000137480683,33010000137535440
9022003781030001,9022003781030001,1,,33010000137478041,33010000137532907
9022003781030001,9022003781030001,1,,33010000137478187,33010000137533431
9022003781030001,9022003781030001,1,,33010000137478771,33010000137534086
9022003781030001,9022003781030001,1,,33010000137479209,33010000137539771
9022003781030001,9022003781030001,1,,33010000137479647,33010000137537828
9022003781030001,9022003781030001,1,,33010000137480231,33010000137537413
9022003781030001,9022003781030001,1,,33010000137480377,33010000137535966
9022003781030001,9022003781030001,1,,33010000137480523,33010000137536228
9022003781030001,9022003781030001,1,,33010000137478479,33010000137539640
9022003781030001,9022003781030001,1,,33010000137480085,33010000137537151
9022003781030001,9022003781030001,1,,33010000137477895,33010000137532383
9022003781030001,9022003781030001,1,,33010000137478333,33010000137534348
9022003781030001,9022003781030001,1,,33010000137478917,33010000137534739
9022003781030001,9022003781030001,1,,33010000137479355,33010000137538859
9022003781030001,9022003781030001,1,,33010000137479501,33010000137539249
9022003781030001,9022003781030001,1,,33010000137479939,33010000137536889
9022003705003001,9022003705003010,1,,33010000137481137,33010000131388453
9022003705003001,9022003705003008,1,,33010000137481137,33010000131398481
9022003705003001,9022003705003010,1,,33010000137481199,33010000131384149
9022003705003001,9022003705003008,1,,33010000137481385,33010000131401037
9022003705003001,9022003705003010,1,,33010000137481948,33010000131383617
9022003705003001,9022003705003008,1,,33010000137481948,33010000131398213
9022003705003001,9022003705003005,1,,33010000137481446,33010000137580859
9022003705003001,9022003705003010,1,,33010000137481446,33010000131385479
9022003705003001,9022003705003008,1,,33010000137481446,33010000131401573
9022003705003001,9022003705003003,1,,33010000137481446,33010000131414157
9022003705003001,9022003705003005,1,,33010000137480953,33010000133276305
9022003705003001,9022003705003010,1,,33010000137480953,33010000131386543
9022003705003001,9022003705003008,1,,33010000137480953,33010000131402645
9022003705003001,9022003705003003,1,,33010000137480953,33010000131415201
9022003705003001,9022003705003008,1,,33010000137481261,33010000131399697
9022003705003001,9022003705003008,1,,33010000137481323,33010000131400233
9022003705003001,9022003705003010,1,,33010000137481508,33010000133270290
9022003705003001,9022003705003008,1,,33010000137481569,33010000131399965
9022003705003001,9022003705003008,1,,33010000137482011,33010000131399429
9022003705003007,9022003705003003,1,,33010000137482273,33010000131418323
9022003705003007,9022003705003003,1,,33010000137482408,33010000131417803
9022003705003004,9022003705003012,1,,33010000137482814,33010000137556312
9022003705003004,9022003705003003,1,,33010000137482655,33010000131418583
9022003700600010,9022003700600025,2,720,,
9022003782015006,9022003782000001,2,540,,
9022003700600010,9022003700600022,2,600,,
9022003700600010,9022003700600021,2,600,,
9022003700600010,9022003700600024,2,600,,
9022003700600010,9022003700600023,2,600,,
9022003700600010,9022003700600020,2,300,,
9022003700600010,9022003700600019,2,600,,
9022003705124001,9022003705087001,2,420,,
9022003700600010,9022003700600018,2,600,,
9022003705124001,9022003705087002,2,420,,
9022003700064001,9022003700110006,2,360,,
9022003719020002,9022003719074001,2,480,,
9022003700600010,9022003700600015,2,600,,
9022003719020002,9022003719074002,2,480,,
9022003700600010,9022003700600014,2,300,,
9022003700600010,9022003700600017,2,600,,
9022003700600010,9022003700600016,2,600,,
9022003700063010,9022003700001002,2,360,,
9022003700063010,9022003700001001,2,360,,
9022003760170002,9022003760054002,2,600,,
9022003780367002,9022003780857001,2,300,,
9022003760170002,9022003760054001,2,600,,
9022003700063010,9022003700001003,2,360,,
9022003760170002,9022003760054004,2,600,,
9022003780367002,9022003780857003,2,300,,
9022003760170002,9022003760054003,2,600,,
9022003780367002,9022003780857002,2,300,,
9022003700600010,9022003700600011,2,300,,
9022003700600010,9022003700600013,2,300,,
9022003700600010,9022003700600012,2,300,,
9022003700064001,9022003700110001,2,360,,
9022003700600001,9022003700001002,2,720,,
9022003700600010,9022003700600008,2,300,,
9022003700600001,9022003700001003,2,720,,
9022003700600010,9022003700600007,2,300,,
9022003700600010,9022003700600009,2,300,,
9022003700600010,9022003700600004,2,360,,
9022003700600010,9022003700600003,2,360,,
9022003700600010,9022003700600006,2,300,,
9022003700600010,9022003700600005,2,360,,
9022003760170002,9022003760054014,2,600,,
9022003700600001,9022003700001001,2,720,,
9022003700600010,9022003700600002,2,360,,
9022003700600010,9022003700600001,2,360,,
9022003700032006,9022003700591001,2,300,,
9022003700032006,9022003700591002,2,300,,
9022003793097001,9022003793022002,2,540,,
9022003793097001,9022003793022001,2,540,,
9022003781305001,9022003781313002,2,600,,
9022003781305001,9022003781313001,2,600,,
9022003760170002,9022003760054021,2,600,,
9022003782230001,9022003782014004,2,720,,
9022003782230001,9022003782014003,2,720,,
9022003782230001,9022003782014002,2,720,,
9022003782230001,9022003782014001,2,720,,
9022003782178002,9022003782177002,2,360,,
9022003782178002,9022003782177001,2,360,,
9022003700103001,9022003700101004,2,300,,
9022003700103001,9022003700101003,2,300,,
9022003480119001,9022003480443002,2,600,,
9022003480119001,9022003480443001,2,600,,
9022003700600025,9022003700063007,2,660,,
9022003700600025,9022003700063006,2,660,,
9022003781210002,9022003781426001,2,540,,
9022003781210002,9022003781426002,2,540,,
9022003700600025,9022003700063009,2,660,,
9022003700600025,9022003700063010,2,660,,
9022003705031001,9022003705098002,2,600,,
9022003705031001,9022003705098001,2,600,,
9022003191086003,9022003191225004,2,300,,
9022003191086003,9022003191225001,2,300,,
9022003700494001,9022003700493003,2,300,,
9022003700494001,9022003700493002,2,300,,
9022003191086003,9022003191225003,2,300,,
9022003191086003,9022003191225002,2,300,,
9022003700593001,9022003700025002,2,300,,
9022003700593001,9022003700025001,2,300,,
9022003700593001,9022003700025005,2,300,,
9022003782015002,9022003782509001,2,360,,
9022003700593001,9022003700025008,2,300,,
9022003782018003,9022003782065002,2,720,,
9022003782018003,9022003782065001,2,720,,
9022003700600002,9022003700148003,2,420,,
9022003700600002,9022003700148004,2,420,,
9022003700062002,9022003700600001,2,720,,
9022003700062002,9022003700600003,2,720,,
9022003700062002,9022003700600002,2,720,,
9022003700062002,9022003700600009,2,720,,
9022003700062002,9022003700600008,2,720,,
9022003782015006,9022003782102001,2,600,,
9022003700062002,9022003700600005,2,720,,
9022003782015006,9022003782102002,2,600,,
9022003700062002,9022003700600004,2,720,,
9022003700062002,9022003700600007,2,720,,
9022003700062002,9022003700600006,2,720,,
9022003780025002,9022003780723001,2,900,,
9022003780025002,9022003780723002,2,900,,
9022003700600019,9022003700325001,2,540,,
9022003700551003,9022003700636001,2,300,,
9022003700193001,9022003700541001,2,180,,
9022003700551003,9022003700636002,2,300,,
9022003700517002,9022003700536001,2,540,,
9022003700517002,9022003700536002,2,540,,
9022003700600019,9022003700325002,2,540,,
9022003700551003,9022003700636005,2,300,,
9022003781210006,9022003781416001,2,360,,
9022003700193001,9022003700541002,2,180,,
9022003780832002,9022003780839021,2,1200,,
9022003700600024,9022003700001001,2,720,,
9022003705003002,9022003105112002,2,480,,
9022003700600024,9022003700001002,2,720,,
9022003705003002,9022003105112001,2,480,,
9022003700600024,9022003700001003,2,720,,
9022003700147001,9022003700061002,2,300,,
9022003700147001,9022003700061001,2,300,,
9022003700575002,9022003700066004,2,300,,
9022003700575002,9022003700066003,2,300,,
9022003782230002,9022003782224001,2,540,,
9022003781305002,9022003781301001,2,600,,
9022003782230002,9022003782224002,2,540,,
9022003700064001,9022003700065001,2,240,,
9022003781305002,9022003781301002,2,600,,
9022003700064001,9022003700065002,2,240,,
9022003791305001,9022003191225001,2,420,,
9022003782018002,9022003782064002,2,900,,
9022003782018002,9022003782064001,2,900,,
9022003791305001,9022003191225004,2,420,,
9022003780832002,9022003780839014,2,1200,,
9022003700062002,9022003700600023,2,720,,
9022003700349001,9022003700126002,2,360,,
9022003700062002,9022003700600022,2,720,,
9022003791305001,9022003191225002,2,420,,
9022003700062002,9022003700600025,2,720,,
9022003791305001,9022003191225003,2,420,,
9022003700062002,9022003700600024,2,720,,
9022003700349001,9022003700126001,2,360,,
9022003705082002,9022003705087002,2,720,,
9022003700062002,9022003700600021,2,720,,
9022003705082002,9022003705087001,2,720,,
9022003700062002,9022003700600020,2,720,,
9022003700204001,9022003700203002,2,180,,
9022003700600019,9022003700062013,2,300,,
9022003760009002,9022003760009004,2,180,,
9022003780141021,9022003700233001,2,360,,
9022003760009002,9022003760009003,2,180,,
9022003780141021,9022003700233002,2,360,,
9022003700103002,9022003700102004,2,420,,
9022003760009002,9022003760009001,2,120,,
9022003700204001,9022003700203001,2,180,,
9022003191042003,9022003191225002,2,360,,
9022003191042003,9022003191225003,2,360,,
9022003191042003,9022003191225001,2,360,,
9022003191042003,9022003191225004,2,360,,
9022003780832002,9022003780839003,2,1200,,
9022003700062002,9022003700600012,2,720,,
9022003780832002,9022003780839004,2,1200,,
9022003700062002,9022003700600011,2,720,,
9022003780832002,9022003780839005,2,1200,,
9022003700062002,9022003700600014,2,720,,
9022003700062002,9022003700600013,2,720,,
9022003782018006,9022003782018001,2,180,,
9022003780832002,9022003780839001,2,1200,,
9022003700062002,9022003700600010,2,720,,
9022003780832002,9022003780839002,2,1200,,
9022003782018006,9022003782018005,2,180,,
9022003700062002,9022003700600019,2,720,,
9022003700578004,9022003700064001,2,300,,
9022003760009002,9022003760009014,2,120,,
9022003782018006,9022003782018002,2,180,,
9022003700578004,9022003700064002,2,300,,
9022003782018006,9022003782018003,2,180,,
9022003700062002,9022003700600016,2,720,,
9022003700062002,9022003700600015,2,720,,
9022003700062002,9022003700600018,2,720,,
9022003700062002,9022003700600017,2,720,,
9022003700600023,9022003700062002,2,720,,
9022003700600023,9022003700062001,2,720,,
9022003700001002,9022003700591001,2,420,,
9022003780025003,9022003780711001,2,1200,,
9022003780025003,9022003780711002,2,1200,,
9022003700001002,9022003700591002,2,420,,
9022003191709002,9022003191718002,2,600,,
9022003760009002,9022003760009021,2,120,,
9022003191709002,9022003191718001,2,600,,
9022003780025021,9022003780716001,2,960,,
9022003700600023,9022003700062013,2,300,,
9022003782018005,9022003782066002,2,480,,
9022003782018005,9022003782066001,2,480,,
9022003700200001,9022003700049002,2,300,,
9022003780025021,9022003780716002,2,960,,
9022003700600019,9022003700062002,2,720,,
9022003700200001,9022003700049001,2,300,,
9022003700600001,9022003700325002,2,540,,
9022003700600001,9022003700325001,2,540,,
9022003700600019,9022003700062001,2,720,,
9022003700600014,9022003700259001,2,480,,
9022003700125002,9022003700124002,2,180,,
9022003700600014,9022003700259002,2,480,,
9022003700125002,9022003700124001,2,180,,
9022003700600023,9022003700325001,2,780,,
9022003700600023,9022003700325002,2,780,,
9022003705031002,9022003705098001,2,600,,
9022003782070001,9022003782224002,2,540,,
9022003705031002,9022003705098002,2,600,,
9022003782070001,9022003782224001,2,540,,
9022003782014001,9022003782014002,2,60,,
9022003782014001,9022003782014004,2,60,,
9022003782014001,9022003782014003,2,60,,
9022003700600004,9022003700600019,2,600,,
9022003480323001,9022003480146001,2,360,,
9022003480323001,9022003480146002,2,360,,
9022003782200002,9022003782093001,2,600,,
9022003793097002,9022003793022002,2,540,,
9022003793097002,9022003793022001,2,540,,
9022003700600004,9022003700600010,2,360,,
9022003782200002,9022003782093002,2,600,,
9022003700600004,9022003700600013,2,360,,
9022003700600004,9022003700600014,2,360,,
9022003700600004,9022003700600011,2,360,,
9022003700600004,9022003700600012,2,360,,
9022003700600004,9022003700600017,2,600,,
9022003700600004,9022003700600018,2,600,,
9022003700600004,9022003700600015,2,600,,
9022003700600004,9022003700600016,2,600,,
9022003781313001,9022003781305001,2,600,,
9022003191042004,9022003191225004,2,360,,
9022003191042004,9022003191225003,2,360,,
9022003191042004,9022003191225002,2,360,,
9022003191042004,9022003191225001,2,360,,
9022003700600004,9022003700600020,2,300,,
9022003781313001,9022003781305002,2,600,,
9022003700600004,9022003700600021,2,600,,
9022003781313001,9022003781305003,2,600,,
9022003700600004,9022003700600024,2,600,,
9022003700600025,9022003700148004,2,720,,
9022003700279003,9022003700036004,2,300,,
9022003700600004,9022003700600025,2,600,,
9022003700101004,9022003700103001,2,300,,
9022003700600004,9022003700600022,2,600,,
9022003700600004,9022003700600023,2,600,,
9022003700279003,9022003700036001,2,300,,
9022003700101004,9022003700103002,2,300,,
9022003700600025,9022003700148003,2,720,,
9022003700600001,9022003700062002,2,720,,
9022003700600001,9022003700062001,2,720,,
9022003780367001,9022003780857002,2,300,,
9022003780367001,9022003780857001,2,300,,
9022003781210001,9022003781426001,2,540,,
9022003781210001,9022003781426002,2,540,,
9022003780367001,9022003780857003,2,300,,
9022003700600020,9022003700259001,2,480,,
9022003700600001,9022003700062013,2,300,,
9022003719020001,9022003719074002,2,480,,
9022003719020001,9022003719074001,2,480,,
9022003700600020,9022003700259002,2,480,,
9022003780141014,9022003700232002,2,420,,
9022003782230002,9022003782014003,2,720,,
9022003782230002,9022003782014002,2,720,,
9022003700515001,9022003700236001,2,0,,
9022003700515001,9022003700236002,2,0,,
9022003782230002,9022003782014004,2,720,,
9022003781416001,9022003781426002,2,300,,
9022003705124002,9022003705087002,2,420,,
9022003781416001,9022003781426001,2,300,,
9022003782230002,9022003782014001,2,720,,
9022003705124002,9022003705087001,2,420,,
9022003700032005,9022003700591001,2,300,,
9022003700032005,9022003700591002,2,300,,
9022003782014002,9022003782014001,2,60,,
9022003700095002,9022003700094004,2,300,,
9022003782014002,9022003782014004,2,60,,
9022003782014002,9022003782014003,2,60,,
9022003700095002,9022003700094001,2,300,,
9022003782093002,9022003782200002,2,600,,
9022003760345002,9022003760430001,2,420,,
9022003782093002,9022003782200001,2,600,,
9022003760345002,9022003760430002,2,420,,
9022003782018003,9022003782149001,2,540,,
9022003782018003,9022003782149002,2,540,,
9022003782018003,9022003782149003,2,540,,
9022003760005009,9022003760079001,2,120,,
9022003760005009,9022003760079002,2,120,,
9022003782014004,9022003782230001,2,720,,
9022003782014004,9022003782230002,2,720,,
9022003700600004,9022003700600008,2,300,,
9022003700600004,9022003700600009,2,360,,
9022003700270001,9022003700499001,2,480,,
9022003700270001,9022003700499002,2,480,,
9022003700147002,9022003700061001,2,300,,
9022003700147002,9022003700061002,2,300,,
9022003782075002,9022003782102002,2,300,,
9022003700600004,9022003700600002,2,300,,
9022003782075002,9022003782102001,2,300,,
9022003700600004,9022003700600003,2,300,,
9022003700064002,9022003700065002,2,240,,
9022003700064002,9022003700065001,2,240,,
9022003700600004,9022003700600001,2,300,,
9022003700600004,9022003700600006,2,300,,
9022003700600004,9022003700600007,2,300,,
9022003700600004,9022003700600005,2,300,,
9022003191709003,9022003191718002,2,600,,
9022003760009003,9022003760009021,2,180,,
9022003191709003,9022003191718001,2,600,,
9022003700052001,9022003700053001,2,420,,
9022003700052001,9022003700053002,2,420,,
9022003700052001,9022003700053003,2,420,,
9022003782018006,9022003782066002,2,480,,
9022003782018006,9022003782066001,2,480,,
9022003700600024,9022003700063010,2,660,,
9022003700001001,9022003700591001,2,420,,
9022003700001001,9022003700591002,2,420,,
9022003780832001,9022003780839001,2,1200,,
9022003780832001,9022003780839004,2,1200,,
9022003780832001,9022003780839005,2,1200,,
9022003760009003,9022003760009014,2,180,,
9022003700387001,9022003700022001,2,240,,
9022003780832001,9022003780839002,2,1200,,
9022003700387001,9022003700022002,2,240,,
9022003780832001,9022003780839003,2,1200,,
9022003700057002,9022003700047002,2,300,,
9022003700057002,9022003700047001,2,300,,
9022003480211002,9022003480146002,2,1800,,
9022003700270002,9022003700499001,2,480,,
9022003480211002,9022003480146001,2,1800,,
9022003700270002,9022003700499002,2,480,,
9022003700600019,9022003700001002,2,720,,
9022003700600019,9022003700001001,2,720,,
9022003782014004,9022003782078002,2,540,,
9022003700600019,9022003700001003,2,720,,
9022003480108001,9022003480609001,2,300,,
9022003480108001,9022003480609002,2,300,,
9022003782014004,9022003782078001,2,540,,
9022003700600018,9022003700062013,2,300,,
9022003782193001,9022003782187002,2,360,,
9022003782193001,9022003782187001,2,360,,
9022003781199002,9022003781416001,2,60,,
9022003782015006,9022003782075002,2,300,,
9022003782015006,9022003782075001,2,300,,
9022003700600018,9022003700062001,2,720,,
9022003700600018,9022003700062002,2,720,,
9022003700600015,9022003700259001,2,720,,
9022003700600015,9022003700259002,2,720,,
9022003700014003,9022003700013002,2,600,,
9022003700622008,9022003700062013,2,300,,
9022003700600005,9022003700600010,2,360,,
9022003700600005,9022003700600011,2,360,,
9022003700014003,9022003700013001,2,600,,
9022003700600023,9022003700001001,2,720,,
9022003700600005,9022003700600016,2,600,,
9022003700600023,9022003700001002,2,720,,
9022003700600005,9022003700600017,2,600,,
9022003700600023,9022003700001003,2,720,,
9022003700600005,9022003700600018,2,600,,
9022003700600005,9022003700600019,2,600,,
9022003700600005,9022003700600012,2,360,,
9022003700600005,9022003700600013,2,360,,
9022003700600005,9022003700600014,2,480,,
9022003700600005,9022003700600015,2,600,,
9022003760170001,9022003760054003,2,600,,
9022003760170001,9022003760054002,2,600,,
9022003760054004,9022003760170002,2,600,,
9022003760170001,9022003760054001,2,600,,
9022003760054004,9022003760170001,2,600,,
9022003760170001,9022003760054004,2,600,,
9022003700622008,9022003700062002,2,300,,
9022003782075001,9022003782102002,2,300,,
9022003782075001,9022003782102001,2,300,,
9022003700622008,9022003700062001,2,300,,
9022003700600005,9022003700600006,2,300,,
9022003700013001,9022003700014001,2,600,,
9022003700600005,9022003700600007,2,300,,
9022003700013001,9022003700014002,2,600,,
9022003700600005,9022003700600008,2,300,,
9022003700013001,9022003700014003,2,600,,
9022003700258005,9022003700551003,2,300,,
9022003700600005,9022003700600001,2,300,,
9022003700600005,9022003700600002,2,300,,
9022003700600005,9022003700600003,2,300,,
9022003700600005,9022003700600004,2,300,,
9022003700600005,9022003700600009,2,360,,
9022003700494002,9022003700493002,2,300,,
9022003760170001,9022003760054014,2,600,,
9022003705087001,9022003705124002,2,420,,
9022003705087001,9022003705124001,2,420,,
9022003700494002,9022003700493003,2,300,,
9022003760282001,9022003760281001,2,540,,
9022003760009003,9022003760009002,2,180,,
9022003760009003,9022003760009001,2,180,,
9022003760009003,9022003760009004,2,180,,
9022003760170001,9022003760054021,2,600,,
9022003700349002,9022003700126001,2,360,,
9022003760282001,9022003760281004,2,540,,
9022003760345001,9022003760430001,2,420,,
